customer_id,first_name,last_name,email,phone,city,signup_date
973,Troy,Bailey,sarah06@example.org,+1-279-738-0808x17750,Bangalore,2026-05-09
974,Deborah,Wood,timothy08@example.org,+1-927-387-0589x478,Bangalore,2026-05-19
975,Victoria,Wilson,kevin90@example.com,7545427628,Chennai,2024-11-23
976,Brandon,Gibson,dustin18@example.com,9809330704,Chennai,2026-01-31
977,Fred,Barton,pagechase@example.com,628-407-1076x33777,Delhi,2026-03-10
978,Erin,Santana,chandlerbrian@example.com,(445)996-0320,Hyderabad,2024-08-28
979,Robert,Navarro,christopherwalter@example.com,306-555-6459x52263,Hyderabad,2025-05-23
980,Tanya,Smith,hmoran@example.net,+1-730-654-8640x425,Delhi,2024-11-11
981,Jeremy,Williams,ryan43@example.net,618-268-4144,Hyderabad,2024-12-26
982,Andrea,Rocha,sara25@example.net,001-686-628-6906,Hyderabad,2025-01-07
983,Michael,Fitzgerald,barbarawheeler@example.net,001-898-605-0005x00272,Hyderabad,2025-07-16
984,Richard,Maynard,baldwingary@example.org,001-204-662-7777,Hyderabad,2026-05-22
985,Joseph,Johnston,boydryan@example.org,+1-589-651-7511x534,Mumbai,2026-01-17
986,Tammy,Walker,bchen@example.org,(628)209-2113x22165,Bangalore,2025-11-01
987,Henry,Greene,james46@example.net,(337)792-0683,Mumbai,2026-02-20
988,Kristie,Kelly,carterangela@example.com,(754)929-7920x39044,Hyderabad,2026-04-15
989,Amanda,Mcdonald,taylordavid@example.net,001-275-786-6699x09255,Mumbai,2025-10-10
990,Andrea,Carson,contrerasnicholas@example.net,001-722-789-0017x351,Pune,2026-03-16
991,Tamara,Adams,pwilson@example.com,430.649.3116x050,Bangalore,2025-02-21
992,Katherine,Turner,rherman@example.com,338-276-8948x84036,Delhi,2025-11-21
993,Alexander,Pham,kfitzpatrick@example.net,7576357221,Bangalore,2024-07-31
994,Jerry,Brennan,kenneth42@example.net,(554)795-1274x25969,Pune,2024-12-27
995,Laura,Williams,knightdorothy@example.com,270-749-9746,Bangalore,2025-06-20
996,Deanna,James,scottbell@example.com,260-615-3630x71803,Bangalore,2025-08-09
997,William,Hart,murphyamanda@example.org,+1-243-725-0117x4636,Hyderabad,2025-05-30
998,Scott,Hicks,jamesthomas@example.org,(413)403-4772x00121,Chennai,2025-07-31
999,Benjamin,Patterson,cunninghamnichole@example.org,+1-348-394-6611,Pune,2024-09-02
1000,Samuel,Russell,robert68@example.org,286.717.4046,Mumbai,2026-05-09
